T:3.288146e+00 E:4.592604e+03 P:4.394048e+01 r2:1.763432e-01
T:3.289929e+00 E:4.592599e+03 P:4.392553e+01 r2:1.768977e-01
T:3.291739e+00 E:4.592622e+03 P:4.391059e+01 r2:1.774539e-01
T:3.293544e+00 E:4.592602e+03 P:4.389586e+01 r2:1.780118e-01
T:3.295316e+00 E:4.592593e+03 P:4.388271e+01 r2:1.785714e-01
T:3.297027e+00 E:4.592598e+03 P:4.387147e+01 r2:1.791327e-01
T:3.298652e+00 E:4.592598e+03 P:4.386112e+01 r2:1.796958e-01
T:3.300166e+00 E:4.592551e+03 P:4.385266e+01 r2:1.802607e-01
T:3.301543e+00 E:4.592548e+03 P:4.384564e+01 r2:1.808274e-01
T:3.302752e+00 E:4.592531e+03 P:4.384027e+01 r2:1.813959e-01
T:3.303760e+00 E:4.592526e+03 P:4.383551e+01 r2:1.819661e-01
T:3.304532e+00 E:4.592536e+03 P:4.383243e+01 r2:1.825382e-01
T:3.305032e+00 E:4.592539e+03 P:4.383216e+01 r2:1.831122e-01
T:3.305227e+00 E:4.592545e+03 P:4.383397e+01 r2:1.836879e-01
T:3.305088e+00 E:4.592533e+03 P:4.383813e+01 r2:1.842654e-01
T:3.304595e+00 E:4.592582e+03 P:4.384631e+01 r2:1.848447e-01
T:3.303734e+00 E:4.592602e+03 P:4.385721e+01 r2:1.854257e-01
T:3.302498e+00 E:4.592592e+03 P:4.387156e+01 r2:1.860083e-01
T:3.300885e+00 E:4.592579e+03 P:4.388910e+01 r2:1.865926e-01
T:3.298897e+00 E:4.592574e+03 P:4.390897e+01 r2:1.871784e-01
T:3.296532e+00 E:4.592573e+03 P:4.393046e+01 r2:1.877656e-01
T:3.293792e+00 E:4.592556e+03 P:4.395407e+01 r2:1.883542e-01
T:3.290673e+00 E:4.592599e+03 P:4.398006e+01 r2:1.889441e-01
T:3.287175e+00 E:4.592629e+03 P:4.400885e+01 r2:1.895350e-01
T:3.283296e+00 E:4.592628e+03 P:4.404022e+01 r2:1.901270e-01
T:3.279040e+00 E:4.592633e+03 P:4.407530e+01 r2:1.907198e-01
T:3.274415e+00 E:4.592625e+03 P:4.411359e+01 r2:1.913134e-01
T:3.269434e+00 E:4.592609e+03 P:4.415415e+01 r2:1.919075e-01
T:3.264119e+00 E:4.592599e+03 P:4.419747e+01 r2:1.925020e-01
T:3.258494e+00 E:4.592602e+03 P:4.424253e+01 r2:1.930968e-01
T:3.252589e+00 E:4.592605e+03 P:4.428955e+01 r2:1.936916e-01
T:3.246431e+00 E:4.592591e+03 P:4.433747e+01 r2:1.942863e-01
T:3.240050e+00 E:4.592612e+03 P:4.438670e+01 r2:1.948808e-01
T:3.233470e+00 E:4.592603e+03 P:4.443711e+01 r2:1.954747e-01
T:3.226715e+00 E:4.592576e+03 P:4.448877e+01 r2:1.960681e-01
T:3.219809e+00 E:4.592585e+03 P:4.454100e+01 r2:1.966606e-01
T:3.212778e+00 E:4.592641e+03 P:4.459500e+01 r2:1.972522e-01
T:3.205656e+00 E:4.592646e+03 P:4.465025e+01 r2:1.978426e-01
T:3.198488e+00 E:4.592632e+03 P:4.470567e+01 r2:1.984316e-01
T:3.191334e+00 E:4.592628e+03 P:4.476103e+01 r2:1.990192e-01
T:3.184275e+00 E:4.592631e+03 P:4.481479e+01 r2:1.996051e-01
T:3.177406e+00 E:4.592651e+03 P:4.486681e+01 r2:2.001892e-01
T:3.170844e+00 E:4.592632e+03 P:4.491656e+01 r2:2.007712e-01
T:3.164716e+00 E:4.592665e+03 P:4.496285e+01 r2:2.013511e-01
T:3.159157e+00 E:4.592681e+03 P:4.500480e+01 r2:2.019286e-01
T:3.154299e+00 E:4.592704e+03 P:4.504081e+01 r2:2.025037e-01
T:3.150261e+00 E:4.592723e+03 P:4.507024e+01 r2:2.030762e-01
T:3.147142e+00 E:4.592741e+03 P:4.509322e+01 r2:2.036460e-01
T:3.145009e+00 E:4.592749e+03 P:4.510857e+01 r2:2.042130e-01
T:3.143892e+00 E:4.592746e+03 P:4.511607e+01 r2:2.047772e-01
T:3.143783e+00 E:4.592744e+03 P:4.511626e+01 r2:2.053384e-01
T:3.144627e+00 E:4.592720e+03 P:4.510885e+01 r2:2.058968e-01
T:3.146333e+00 E:4.592695e+03 P:4.509538e+01 r2:2.064522e-01
T:3.148775e+00 E:4.592680e+03 P:4.507703e+01 r2:2.070048e-01
T:3.151800e+00 E:4.592646e+03 P:4.505381e+01 r2:2.075545e-01
T:3.155241e+00 E:4.592612e+03 P:4.502769e+01 r2:2.081014e-01
T:3.158925e+00 E:4.592589e+03 P:4.499981e+01 r2:2.086457e-01
T:3.162685e+00 E:4.592583e+03 P:4.497085e+01 r2:2.091872e-01
T:3.166372e+00 E:4.592546e+03 P:4.494212e+01 r2:2.097263e-01
T:3.169860e+00 E:4.592519e+03 P:4.491515e+01 r2:2.102628e-01
T:3.173052e+00 E:4.592481e+03 P:4.489095e+01 r2:2.107970e-01
T:3.175886e+00 E:4.592508e+03 P:4.486888e+01 r2:2.113289e-01
T:3.178331e+00 E:4.592532e+03 P:4.484937e+01 r2:2.118586e-01
T:3.180388e+00 E:4.592561e+03 P:4.483389e+01 r2:2.123861e-01
T:3.182082e+00 E:4.592580e+03 P:4.482045e+01 r2:2.129116e-01
T:3.183460e+00 E:4.592594e+03 P:4.480829e+01 r2:2.134350e-01
T:3.184584e+00 E:4.592618e+03 P:4.479882e+01 r2:2.139566e-01
T:3.185522e+00 E:4.592634e+03 P:4.479111e+01 r2:2.144763e-01
T:3.186348e+00 E:4.592649e+03 P:4.478430e+01 r2:2.149942e-01
T:3.187131e+00 E:4.592687e+03 P:4.477836e+01 r2:2.155104e-01
T:3.187933e+00 E:4.592690e+03 P:4.477312e+01 r2:2.160249e-01
T:3.188810e+00 E:4.592716e+03 P:4.476810e+01 r2:2.165379e-01
T:3.189803e+00 E:4.592724e+03 P:4.476257e+01 r2:2.170494e-01
T:3.190943e+00 E:4.592711e+03 P:4.475566e+01 r2:2.175595e-01
T:3.192242e+00 E:4.592718e+03 P:4.474814e+01 r2:2.180682e-01
T:3.193697e+00 E:4.592706e+03 P:4.473899e+01 r2:2.185757e-01
T:3.195287e+00 E:4.592699e+03 P:4.472827e+01 r2:2.190821e-01
T:3.196973e+00 E:4.592727e+03 P:4.471588e+01 r2:2.195873e-01
T:3.198704e+00 E:4.592690e+03 P:4.470345e+01 r2:2.200916e-01
T:3.200421e+00 E:4.592666e+03 P:4.469133e+01 r2:2.205949e-01
T:3.202061e+00 E:4.592641e+03 P:4.467966e+01 r2:2.210974e-01
T:3.203569e+00 E:4.592612e+03 P:4.466824e+01 r2:2.215991e-01
T:3.204899e+00 E:4.592606e+03 P:4.465770e+01 r2:2.221002e-01
T:3.206015e+00 E:4.592583e+03 P:4.464885e+01 r2:2.226006e-01
T:3.206897e+00 E:4.592577e+03 P:4.464119e+01 r2:2.231004e-01
T:3.207536e+00 E:4.592504e+03 P:4.463520e+01 r2:2.235997e-01
T:3.207936e+00 E:4.592458e+03 P:4.463067e+01 r2:2.240985e-01
T:3.208104e+00 E:4.592470e+03 P:4.462773e+01 r2:2.245968e-01
T:3.208057e+00 E:4.592474e+03 P:4.462636e+01 r2:2.250946e-01
T:3.207813e+00 E:4.592465e+03 P:4.462635e+01 r2:2.255920e-01
T:3.207398e+00 E:4.592474e+03 P:4.462839e+01 r2:2.260889e-01
T:3.206843e+00 E:4.592473e+03 P:4.463114e+01 r2:2.265853e-01
T:3.206184e+00 E:4.592496e+03 P:4.463464e+01 r2:2.270812e-01
T:3.205464e+00 E:4.592483e+03 P:4.463933e+01 r2:2.275765e-01
T:3.204734e+00 E:4.592474e+03 P:4.464444e+01 r2:2.280713e-01
T:3.204049e+00 E:4.592471e+03 P:4.464954e+01 r2:2.285654e-01
T:3.203468e+00 E:4.592479e+03 P:4.465335e+01 r2:2.290588e-01
T:3.203053e+00 E:4.592477e+03 P:4.465587e+01 r2:2.295516e-01
T:3.202863e+00 E:4.592487e+03 P:4.465627e+01 r2:2.300435e-01
T:3.202955e+00 E:4.592506e+03 P:4.465381e+01 r2:2.305346e-01
T:3.203381e+00 E:4.592507e+03 P:4.464880e+01 r2:2.310249e-01
T:3.204182e+00 E:4.592538e+03 P:4.464108e+01 r2:2.315142e-01
T:3.205393e+00 E:4.592544e+03 P:4.463058e+01 r2:2.320025e-01
T:3.207030e+00 E:4.592573e+03 P:4.461664e+01 r2:2.324898e-01
T:3.209101e+00 E:4.592568e+03 P:4.459974e+01 r2:2.329762e-01
T:3.211594e+00 E:4.592561e+03 P:4.458109e+01 r2:2.334615e-01
T:3.214484e+00 E:4.592544e+03 P:4.456024e+01 r2:2.339459e-01
T:3.217728e+00 E:4.592549e+03 P:4.453716e+01 r2:2.344293e-01
T:3.221267e+00 E:4.592535e+03 P:4.451249e+01 r2:2.349118e-01
T:3.225028e+00 E:4.592539e+03 P:4.448569e+01 r2:2.353935e-01
T:3.228921e+00 E:4.592486e+03 P:4.445745e+01 r2:2.358744e-01
T:3.232845e+00 E:4.592465e+03 P:4.442798e+01 r2:2.363547e-01
T:3.236687e+00 E:4.592425e+03 P:4.439889e+01 r2:2.368344e-01
T:3.240328e+00 E:4.592413e+03 P:4.437208e+01 r2:2.373137e-01
T:3.243646e+00 E:4.592390e+03 P:4.434851e+01 r2:2.377927e-01
T:3.246520e+00 E:4.592375e+03 P:4.432824e+01 r2:2.382714e-01
T:3.248840e+00 E:4.592357e+03 P:4.431215e+01 r2:2.387500e-01
T:3.250508e+00 E:4.592359e+03 P:4.430091e+01 r2:2.392286e-01
T:3.251447e+00 E:4.592349e+03 P:4.429525e+01 r2:2.397073e-01
T:3.251604e+00 E:4.592345e+03 P:4.429548e+01 r2:2.401860e-01
T:3.250954e+00 E:4.592344e+03 P:4.430176e+01 r2:2.406650e-01
T:3.249501e+00 E:4.592361e+03 P:4.431402e+01 r2:2.411442e-01
T:3.247276e+00 E:4.592395e+03 P:4.433202e+01 r2:2.416236e-01
T:3.244333e+00 E:4.592410e+03 P:4.435467e+01 r2:2.421033e-01
T:3.240748e+00 E:4.592405e+03 P:4.438199e+01 r2:2.425832e-01
T:3.236611e+00 E:4.592437e+03 P:4.441343e+01 r2:2.430633e-01
T:3.232019e+00 E:4.592456e+03 P:4.444827e+01 r2:2.435436e-01
T:3.227077e+00 E:4.592466e+03 P:4.448631e+01 r2:2.440240e-01
T:3.221885e+00 E:4.592475e+03 P:4.452604e+01 r2:2.445045e-01
T:3.216543e+00 E:4.592520e+03 P:4.456610e+01 r2:2.449850e-01
T:3.211141e+00 E:4.592535e+03 P:4.460604e+01 r2:2.454655e-01
T:3.205764e+00 E:4.592547e+03 P:4.464551e+01 r2:2.459459e-01
T:3.200486e+00 E:4.592510e+03 P:4.468402e+01 r2:2.464262e-01
T:3.195372e+00 E:4.592573e+03 P:4.472100e+01 r2:2.469063e-01
T:3.190477e+00 E:4.592572e+03 P:4.475671e+01 r2:2.473861e-01
T:3.185848e+00 E:4.592559e+03 P:4.479173e+01 r2:2.478656e-01
T:3.181526e+00 E:4.592581e+03 P:4.482451e+01 r2:2.483447e-01
T:3.177542e+00 E:4.592597e+03 P:4.485452e+01 r2:2.488234e-01
T:3.173925e+00 E:4.592564e+03 P:4.488229e+01 r2:2.493017e-01
T:3.170699e+00 E:4.592572e+03 P:4.490751e+01 r2:2.497794e-01
T:3.167889e+00 E:4.592565e+03 P:4.492888e+01 r2:2.502566e-01
T:3.165520e+00 E:4.592568e+03 P:4.494678e+01 r2:2.507332e-01
T:3.163619e+00 E:4.592558e+03 P:4.496225e+01 r2:2.512092e-01
T:3.162217e+00 E:4.592563e+03 P:4.497425e+01 r2:2.516845e-01
T:3.161343e+00 E:4.592584e+03 P:4.498159e+01 r2:2.521592e-01
T:3.161026e+00 E:4.592561e+03 P:4.498451e+01 r2:2.526331e-01
T:3.161288e+00 E:4.592605e+03 P:4.498309e+01 r2:2.531063e-01
T:3.162142e+00 E:4.592618e+03 P:4.497666e+01 r2:2.535789e-01
T:3.163584e+00 E:4.592593e+03 P:4.496636e+01 r2:2.540507e-01
T:3.165596e+00 E:4.592593e+03 P:4.495219e+01 r2:2.545218e-01
T:3.168137e+00 E:4.592591e+03 P:4.493416e+01 r2:2.549923e-01
T:3.171148e+00 E:4.592582e+03 P:4.491240e+01 r2:2.554622e-01
T:3.174546e+00 E:4.592536e+03 P:4.488757e+01 r2:2.559316e-01
T:3.178233e+00 E:4.592503e+03 P:4.486016e+01 r2:2.564004e-01
T:3.182091e+00 E:4.592472e+03 P:4.483114e+01 r2:2.568688e-01
T:3.185993e+00 E:4.592422e+03 P:4.480185e+01 r2:2.573367e-01
T:3.189810e+00 E:4.592383e+03 P:4.477356e+01 r2:2.578044e-01
T:3.193413e+00 E:4.592335e+03 P:4.474697e+01 r2:2.582719e-01
T:3.196684e+00 E:4.592316e+03 P:4.472240e+01 r2:2.587392e-01
T:3.199523e+00 E:4.592317e+03 P:4.470118e+01 r2:2.592064e-01
T:3.201853e+00 E:4.592287e+03 P:4.468323e+01 r2:2.596736e-01
T:3.203620e+00 E:4.592265e+03 P:4.466892e+01 r2:2.601408e-01
T:3.204803e+00 E:4.592270e+03 P:4.465838e+01 r2:2.606082e-01
T:3.205404e+00 E:4.592277e+03 P:4.465221e+01 r2:2.610757e-01
T:3.205459e+00 E:4.592293e+03 P:4.464991e+01 r2:2.615436e-01
T:3.205026e+00 E:4.592290e+03 P:4.465140e+01 r2:2.620117e-01
T:3.204189e+00 E:4.592311e+03 P:4.465580e+01 r2:2.624802e-01
T:3.203051e+00 E:4.592336e+03 P:4.466243e+01 r2:2.629491e-01
T:3.201728e+00 E:4.592365e+03 P:4.467023e+01 r2:2.634185e-01
T:3.200347e+00 E:4.592412e+03 P:4.467816e+01 r2:2.638884e-01
T:3.199034e+00 E:4.592458e+03 P:4.468534e+01 r2:2.643590e-01
T:3.197911e+00 E:4.592474e+03 P:4.469113e+01 r2:2.648301e-01
T:3.197085e+00 E:4.592488e+03 P:4.469474e+01 r2:2.653021e-01
T:3.196643e+00 E:4.592481e+03 P:4.469499e+01 r2:2.657748e-01
T:3.196645e+00 E:4.592488e+03 P:4.469236e+01 r2:2.662484e-01
T:3.197120e+00 E:4.592489e+03 P:4.468694e+01 r2:2.667229e-01
T:3.198065e+00 E:4.592504e+03 P:4.467895e+01 r2:2.671984e-01
T:3.199445e+00 E:4.592493e+03 P:4.466760e+01 r2:2.676751e-01
T:3.201195e+00 E:4.592488e+03 P:4.465328e+01 r2:2.681529e-01
T:3.203235e+00 E:4.592437e+03 P:4.463747e+01 r2:2.686320e-01
T:3.205468e+00 E:4.592454e+03 P:4.461992e+01 r2:2.691124e-01
T:3.207798e+00 E:4.592434e+03 P:4.460151e+01 r2:2.695941e-01
T:3.210132e+00 E:4.592421e+03 P:4.458388e+01 r2:2.700773e-01
T:3.212389e+00 E:4.592419e+03 P:4.456691e+01 r2:2.705620e-01
T:3.214504e+00 E:4.592401e+03 P:4.455144e+01 r2:2.710482e-01
T:3.216426e+00 E:4.592397e+03 P:4.453790e+01 r2:2.715358e-01
T:3.218120e+00 E:4.592408e+03 P:4.452577e+01 r2:2.720249e-01
T:3.219562e+00 E:4.592397e+03 P:4.451535e+01 r2:2.725156e-01
T:3.220740e+00 E:4.592371e+03 P:4.450598e+01 r2:2.730076e-01
T:3.221649e+00 E:4.592340e+03 P:4.449874e+01 r2:2.735011e-01
T:3.222290e+00 E:4.592342e+03 P:4.449356e+01 r2:2.739959e-01
T:3.222667e+00 E:4.592400e+03 P:4.449025e+01 r2:2.744920e-01
T:3.222787e+00 E:4.592398e+03 P:4.448887e+01 r2:2.749892e-01
T:3.222661e+00 E:4.592402e+03 P:4.448850e+01 r2:2.754876e-01
T:3.222302e+00 E:4.592427e+03 P:4.449015e+01 r2:2.759870e-01
T:3.221728e+00 E:4.592433e+03 P:4.449391e+01 r2:2.764874e-01
T:3.220961e+00 E:4.592450e+03 P:4.449980e+01 r2:2.769885e-01
T:3.220024e+00 E:4.592450e+03 P:4.450767e+01 r2:2.774903e-01
T:3.218949e+00 E:4.592460e+03 P:4.451616e+01 r2:2.779928e-01
T:3.217769e+00 E:4.592467e+03 P:4.452573e+01 r2:2.784957e-01
T:3.216519e+00 E:4.592507e+03 P:4.453569e+01 r2:2.789990e-01
T:3.215240e+00 E:4.592525e+03 P:4.454611e+01 r2:2.795025e-01
T:3.213970e+00 E:4.592563e+03 P:4.455623e+01 r2:2.800062e-01
T:3.212742e+00 E:4.592569e+03 P:4.456590e+01 r2:2.805099e-01
T:3.211587e+00 E:4.592552e+03 P:4.457592e+01 r2:2.810136e-01
T:3.210523e+00 E:4.592562e+03 P:4.458590e+01 r2:2.815172e-01
T:3.209554e+00 E:4.592555e+03 P:4.459517e+01 r2:2.820205e-01
T:3.208670e+00 E:4.592549e+03 P:4.460347e+01 r2:2.825236e-01
T:3.207841e+00 E:4.592539e+03 P:4.461205e+01 r2:2.830263e-01
T:3.207023e+00 E:4.592522e+03 P:4.462030e+01 r2:2.835285e-01
T:3.206156e+00 E:4.592501e+03 P:4.462924e+01 r2:2.840304e-01
T:3.205174e+00 E:4.592496e+03 P:4.464038e+01 r2:2.845317e-01
T:3.204007e+00 E:4.592495e+03 P:4.465318e+01 r2:2.850324e-01
T:3.202589e+00 E:4.592408e+03 P:4.466831e+01 r2:2.855326e-01
T:3.200867e+00 E:4.592400e+03 P:4.468515e+01 r2:2.860322e-01
T:3.198806e+00 E:4.592392e+03 P:4.470469e+01 r2:2.865311e-01
T:3.196388e+00 E:4.592389e+03 P:4.472698e+01 r2:2.870293e-01
T:3.193620e+00 E:4.592394e+03 P:4.475131e+01 r2:2.875266e-01
T:3.190530e+00 E:4.592403e+03 P:4.477759e+01 r2:2.880231e-01
T:3.187165e+00 E:4.592396e+03 P:4.480535e+01 r2:2.885187e-01
T:3.183587e+00 E:4.592414e+03 P:4.483422e+01 r2:2.890133e-01
T:3.179868e+00 E:4.592471e+03 P:4.486377e+01 r2:2.895067e-01
T:3.176086e+00 E:4.592490e+03 P:4.489372e+01 r2:2.899990e-01
T:3.172316e+00 E:4.592504e+03 P:4.492358e+01 r2:2.904900e-01
T:3.168627e+00 E:4.592504e+03 P:4.495275e+01 r2:2.909797e-01
T:3.165077e+00 E:4.592516e+03 P:4.498060e+01 r2:2.914679e-01
T:3.161713e+00 E:4.592521e+03 P:4.500750e+01 r2:2.919547e-01
T:3.158566e+00 E:4.592541e+03 P:4.503255e+01 r2:2.924400e-01
T:3.155653e+00 E:4.592535e+03 P:4.505684e+01 r2:2.929237e-01
T:3.152977e+00 E:4.592509e+03 P:4.507942e+01 r2:2.934058e-01
T:3.150529e+00 E:4.592488e+03 P:4.509994e+01 r2:2.938863e-01
T:3.148293e+00 E:4.592500e+03 P:4.511907e+01 r2:2.943653e-01
T:3.146245e+00 E:4.592520e+03 P:4.513667e+01 r2:2.948427e-01
T:3.144357e+00 E:4.592466e+03 P:4.515364e+01 r2:2.953185e-01
T:3.142602e+00 E:4.592461e+03 P:4.516925e+01 r2:2.957928e-01
T:3.140954e+00 E:4.592445e+03 P:4.518428e+01 r2:2.962657e-01
T:3.139394e+00 E:4.592423e+03 P:4.519860e+01 r2:2.967371e-01
T:3.137909e+00 E:4.592422e+03 P:4.521200e+01 r2:2.972072e-01
T:3.136496e+00 E:4.592401e+03 P:4.522429e+01 r2:2.976760e-01
T:3.135162e+00 E:4.592390e+03 P:4.523549e+01 r2:2.981434e-01
T:3.133921e+00 E:4.592367e+03 P:4.524566e+01 r2:2.986097e-01
T:3.132798e+00 E:4.592344e+03 P:4.525542e+01 r2:2.990748e-01
T:3.131821e+00 E:4.592350e+03 P:4.526468e+01 r2:2.995388e-01
T:3.131022e+00 E:4.592346e+03 P:4.527196e+01 r2:3.000018e-01
T:3.130431e+00 E:4.592375e+03 P:4.527663e+01 r2:3.004637e-01
T:3.130079e+00 E:4.592387e+03 P:4.527929e+01 r2:3.009247e-01
T:3.129994e+00 E:4.592387e+03 P:4.528023e+01 r2:3.013848e-01
T:3.130196e+00 E:4.592408e+03 P:4.527906e+01 r2:3.018440e-01
T:3.130706e+00 E:4.592387e+03 P:4.527573e+01 r2:3.023024e-01
T:3.131538e+00 E:4.592387e+03 P:4.527073e+01 r2:3.027600e-01
T:3.132703e+00 E:4.592370e+03 P:4.526338e+01 r2:3.032169e-01
T:3.134206e+00 E:4.592373e+03 P:4.525339e+01 r2:3.036732e-01
T:3.136049e+00 E:4.592358e+03 P:4.524089e+01 r2:3.041287e-01
T:3.138225e+00 E:4.592357e+03 P:4.522622e+01 r2:3.045837e-01
T:3.140721e+00 E:4.592354e+03 P:4.520846e+01 r2:3.050381e-01
T:3.143515e+00 E:4.592350e+03 P:4.518755e+01 r2:3.054920e-01
T:3.146576e+00 E:4.592322e+03 P:4.516403e+01 r2:3.059454e-01
T:3.149864e+00 E:4.592332e+03 P:4.513855e+01 r2:3.063983e-01
T:3.153334e+00 E:4.592365e+03 P:4.511133e+01 r2:3.068508e-01
T:3.156931e+00 E:4.592347e+03 P:4.508237e+01 r2:3.073029e-01
T:3.160601e+00 E:4.592327e+03 P:4.505207e+01 r2:3.077546e-01
T:3.164283e+00 E:4.592311e+03 P:4.502140e+01 r2:3.082059e-01
T:3.167922e+00 E:4.592285e+03 P:4.499098e+01 r2:3.086569e-01
T:3.171463e+00 E:4.592276e+03 P:4.496150e+01 r2:3.091075e-01
T:3.174857e+00 E:4.592284e+03 P:4.493333e+01 r2:3.095577e-01
T:3.178060e+00 E:4.592283e+03 P:4.490689e+01 r2:3.100076e-01
T:3.181035e+00 E:4.592297e+03 P:4.488230e+01 r2:3.104571e-01
T:3.183750e+00 E:4.592283e+03 P:4.485916e+01 r2:3.109062e-01
T:3.186177e+00 E:4.592282e+03 P:4.483799e+01 r2:3.113549e-01
T:3.188293e+00 E:4.592268e+03 P:4.481956e+01 r2:3.118032e-01
T:3.190075e+00 E:4.592255e+03 P:4.480236e+01 r2:3.122510e-01
T:3.191503e+00 E:4.592251e+03 P:4.478831e+01 r2:3.126984e-01
T:3.192555e+00 E:4.592247e+03 P:4.477701e+01 r2:3.131452e-01
T:3.193213e+00 E:4.592280e+03 P:4.476973e+01 r2:3.135914e-01
T:3.193458e+00 E:4.592276e+03 P:4.476624e+01 r2:3.140371e-01
T:3.193274e+00 E:4.592273e+03 P:4.476708e+01 r2:3.144822e-01
T:3.192650e+00 E:4.592282e+03 P:4.477079e+01 r2:3.149266e-01
T:3.191582e+00 E:4.592282e+03 P:4.477744e+01 r2:3.153703e-01
T:3.190072e+00 E:4.592276e+03 P:4.478738e+01 r2:3.158133e-01
T:3.188139e+00 E:4.592281e+03 P:4.480062e+01 r2:3.162556e-01
T:3.185812e+00 E:4.592289e+03 P:4.481738e+01 r2:3.166971e-01
T:3.183134e+00 E:4.592316e+03 P:4.483671e+01 r2:3.171378e-01
T:3.180163e+00 E:4.592306e+03 P:4.485806e+01 r2:3.175776e-01
T:3.176965e+00 E:4.592272e+03 P:4.488149e+01 r2:3.180164e-01
T:3.173615e+00 E:4.592282e+03 P:4.490581e+01 r2:3.184544e-01
T:3.170189e+00 E:4.592318e+03 P:4.493115e+01 r2:3.188913e-01
T:3.166759e+00 E:4.592329e+03 P:4.495694e+01 r2:3.193271e-01
T:3.163388e+00 E:4.592337e+03 P:4.498307e+01 r2:3.197617e-01
T:3.160127e+00 E:4.592332e+03 P:4.500753e+01 r2:3.201951e-01
T:3.157010e+00 E:4.592313e+03 P:4.503060e+01 r2:3.206272e-01
T:3.154056e+00 E:4.592338e+03 P:4.505251e+01 r2:3.210580e-01
T:3.151269e+00 E:4.592334e+03 P:4.507385e+01 r2:3.214872e-01
T:3.148643e+00 E:4.592306e+03 P:4.509468e+01 r2:3.219149e-01
T:3.146165e+00 E:4.592335e+03 P:4.511389e+01 r2:3.223410e-01
T:3.143822e+00 E:4.592309e+03 P:4.513196e+01 r2:3.227653e-01
T:3.141611e+00 E:4.592309e+03 P:4.514827e+01 r2:3.231879e-01
T:3.139536e+00 E:4.592321e+03 P:4.516308e+01 r2:3.236085e-01
T:3.137622e+00 E:4.592294e+03 P:4.517662e+01 r2:3.240271e-01
T:3.135910e+00 E:4.592326e+03 P:4.518896e+01 r2:3.244435e-01
T:3.134457e+00 E:4.592372e+03 P:4.519943e+01 r2:3.248578e-01
T:3.133337e+00 E:4.592392e+03 P:4.520864e+01 r2:3.252698e-01
T:3.132631e+00 E:4.592415e+03 P:4.521483e+01 r2:3.256794e-01
T:3.132422e+00 E:4.592465e+03 P:4.521712e+01 r2:3.260866e-01
T:3.132790e+00 E:4.592480e+03 P:4.521470e+01 r2:3.264913e-01
T:3.133802e+00 E:4.592492e+03 P:4.520810e+01 r2:3.268934e-01
T:3.135508e+00 E:4.592499e+03 P:4.519631e+01 r2:3.272930e-01
T:3.137934e+00 E:4.592503e+03 P:4.517877e+01 r2:3.276900e-01
T:3.141085e+00 E:4.592480e+03 P:4.515677e+01 r2:3.280845e-01
T:3.144941e+00 E:4.592447e+03 P:4.513031e+01 r2:3.284765e-01
T:3.149460e+00 E:4.592453e+03 P:4.509884e+01 r2:3.288660e-01
T:3.154580e+00 E:4.592460e+03 P:4.506293e+01 r2:3.292532e-01
T:3.160223e+00 E:4.592419e+03 P:4.502367e+01 r2:3.296381e-01
T:3.166300e+00 E:4.592366e+03 P:4.498098e+01 r2:3.300208e-01
T:3.172714e+00 E:4.592349e+03 P:4.493479e+01 r2:3.304015e-01
T:3.179363e+00 E:4.592315e+03 P:4.488596e+01 r2:3.307801e-01
T:3.186138e+00 E:4.592313e+03 P:4.483568e+01 r2:3.311570e-01
T:3.192931e+00 E:4.592334e+03 P:4.478467e+01 r2:3.315322e-01
T:3.199630e+00 E:4.592315e+03 P:4.473472e+01 r2:3.319059e-01
T:3.206124e+00 E:4.592312e+03 P:4.468628e+01 r2:3.322781e-01
T:3.212303e+00 E:4.592278e+03 P:4.464030e+01 r2:3.326491e-01
T:3.218062e+00 E:4.592273e+03 P:4.459896e+01 r2:3.330190e-01
T:3.223298e+00 E:4.592257e+03 P:4.456150e+01 r2:3.333879e-01
T:3.227923e+00 E:4.592244e+03 P:4.452855e+01 r2:3.337560e-01
T:3.231861e+00 E:4.592234e+03 P:4.450052e+01 r2:3.341234e-01
T:3.235051e+00 E:4.592211e+03 P:4.447746e+01 r2:3.344903e-01
T:3.237452e+00 E:4.592255e+03 P:4.445916e+01 r2:3.348569e-01
T:3.239042e+00 E:4.592237e+03 P:4.444697e+01 r2:3.352232e-01
T:3.239819e+00 E:4.592256e+03 P:4.444058e+01 r2:3.355894e-01
T:3.239800e+00 E:4.592250e+03 P:4.444028e+01 r2:3.359556e-01
T:3.239015e+00 E:4.592257e+03 P:4.444529e+01 r2:3.363219e-01
T:3.237505e+00 E:4.592253e+03 P:4.445519e+01 r2:3.366885e-01
T:3.235318e+00 E:4.592256e+03 P:4.446998e+01 r2:3.370555e-01
T:3.232504e+00 E:4.592252e+03 P:4.448860e+01 r2:3.374228e-01
T:3.229115e+00 E:4.592260e+03 P:4.451108e+01 r2:3.377908e-01
T:3.225207e+00 E:4.592284e+03 P:4.453732e+01 r2:3.381593e-01
T:3.220835e+00 E:4.592288e+03 P:4.456694e+01 r2:3.385286e-01
T:3.216063e+00 E:4.592282e+03 P:4.459982e+01 r2:3.388986e-01
T:3.210960e+00 E:4.592294e+03 P:4.463538e+01 r2:3.392694e-01
T:3.205606e+00 E:4.592321e+03 P:4.467246e+01 r2:3.396411e-01
T:3.200092e+00 E:4.592308e+03 P:4.471135e+01 r2:3.400137e-01
T:3.194515e+00 E:4.592345e+03 P:4.475040e+01 r2:3.403873e-01
